age,sex,weight,primary_vote_choice,primary_vote,ideo_self,ideo_rep,ideo_dem,therm_dem,therm_rep,pid_3,therm_inparty,therm_outparty,primary_vote_dum,cand_party,primary_vote_simple,year
69,Male,0.353,Didn't Vote,0,4,5,2,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
47,Female,1.055,Barack Obama,1,4,4,4,90,1,Democrat,90,1,1,Democrat,Winner,2012
68,Male,0.503,Michelle Bachmann,1,7,2,1,0,40,Republican,40,0,1,Republican,Loser,2012
50,Male,0.16,Didn't Vote,0,4,6,5,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
29,Male,1.56,Mitt Romney,1,7,6,1,10,60,Republican,60,10,1,Republican,Winner,2012
43,Female,0.328,Didn't Vote,0,2,7,4,90,0,Democrat,90,0,0,NA,Didn't Vote,2012
56,Male,0.236,Barack Obama,1,4,1,4,70,0,Democrat,70,0,1,Democrat,Winner,2012
57,Male,0.274,Barack Obama,1,4,7,5,80,30,Democrat,80,30,1,Democrat,Winner,2012
33,Male,0.366,Barack Obama,1,1,6,5,50,50,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
71,Male,0.431,Mitt Romney,1,4,6,1,40,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
75,Male,0.305,Newt Gingrich,1,5,6,2,50,85,Republican,85,50,1,Republican,Loser,2012
63,Male,0.186,Barack Obama,1,7,1,7,85,15,Democrat,85,15,1,Democrat,Winner,2012
66,Male,0.382,Mitt Romney,1,4,5,1,0,70,Republican,70,0,1,Republican,Winner,2012
68,Female,0.214,Didn't Vote,0,4,4,4,70,30,Democrat,70,30,0,NA,Didn't Vote,2012
73,Male,0.153,Barack Obama,1,4,7,3,70,15,Democrat,70,15,1,Democrat,Winner,2012
77,Male,0.265,Mitt Romney,1,5,6,2,40,60,Republican,60,40,1,Republican,Winner,2012
31,Male,0.488,Didn't Vote,0,2,7,3,50,30,Democrat,50,30,0,NA,Didn't Vote,2012
67,Male,2.708,Barack Obama,1,5,7,3,60,40,Democrat,60,40,1,Democrat,Winner,2012
28,Male,0.821,Ron Paul,1,4,6,2,15,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
59,Male,4.562,Didn't Vote,0,5,3,7,80,60,Democrat,80,60,0,NA,Didn't Vote,2012
67,Female,0.303,Mitt Romney,1,6,6,1,0,100,Republican,100,0,1,Republican,Winner,2012
48,Female,1.434,Barack Obama,1,1,6,2,100,0,Democrat,100,0,1,Democrat,Winner,2012
60,Male,1.339,Didn't Vote,0,4,6,2,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
45,Male,1.253,Didn't Vote,0,4,7,1,40,15,Independent,NA,NA,0,NA,Didn't Vote,2012
41,Female,0.201,Didn't Vote,0,4,1,4,100,50,Democrat,100,50,0,NA,Didn't Vote,2012
79,Female,1.639,Mitt Romney,1,6,7,1,40,70,Republican,70,40,1,Republican,Winner,2012
37,Male,0.669,Didn't Vote,0,2,7,3,80,0,Independent,NA,NA,0,NA,Didn't Vote,2012
69,Male,0.358,Didn't Vote,0,2,7,4,60,0,Independent,NA,NA,0,NA,Didn't Vote,2012
48,Male,0.599,Barack Obama,1,3,7,1,100,0,Democrat,100,0,1,Democrat,Winner,2012
68,Male,0.77,Ron Paul,1,5,7,2,30,20,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
50,Male,1.449,Herman Cain,1,6,6,1,15,75,Republican,75,15,1,Republican,Loser,2012
22,Male,0.758,Didn't Vote,0,4,7,3,60,0,Democrat,60,0,0,NA,Didn't Vote,2012
70,Male,0.24,Didn't Vote,0,6,6,1,0,90,Republican,90,0,0,NA,Didn't Vote,2012
69,Female,0.963,Barack Obama,1,4,1,5,70,85,Republican,85,70,1,Democrat,Voted in Other Party Primary,2012
61,Female,0.584,Didn't Vote,0,4,7,1,45,45,Independent,NA,NA,0,NA,Didn't Vote,2012
39,Male,1.156,Didn't Vote,0,4,6,2,50,40,Republican,40,50,0,NA,Didn't Vote,2012
50,Male,0.45,Didn't Vote,0,5,7,1,30,60,Independent,NA,NA,0,NA,Didn't Vote,2012
51,Female,0.548,Newt Gingrich,1,6,6,2,30,85,Republican,85,30,1,Republican,Loser,2012
60,Female,0.488,Mitt Romney,1,4,5,1,50,70,Republican,70,50,1,Republican,Winner,2012
44,Female,0.239,Rick Santorum,1,6,4,2,12,67,Other,NA,NA,1,Republican,Voted in Other Party Primary,2012
50,Female,0.494,Didn't Vote,0,3,7,3,80,15,Democrat,80,15,0,NA,Didn't Vote,2012
68,Female,0.238,Didn't Vote,0,4,2,6,100,0,Democrat,100,0,0,NA,Didn't Vote,2012
45,Male,0.351,Didn't Vote,0,4,5,1,40,70,Independent,NA,NA,0,NA,Didn't Vote,2012
68,Male,0.36,Ron Paul,1,4,6,1,45,55,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
68,Male,0.565,Barack Obama,1,4,3,4,100,50,Democrat,100,50,1,Democrat,Winner,2012
44,Female,0.512,Didn't Vote,0,4,7,3,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
35,Male,0.328,Barack Obama,1,2,7,2,25,15,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
56,Male,0.619,Barack Obama,1,5,5,3,68,0,Democrat,68,0,1,Democrat,Winner,2012
33,Male,0.358,Didn't Vote,0,4,2,7,30,30,Independent,NA,NA,0,NA,Didn't Vote,2012
56,Male,1,Mitt Romney,1,5,7,7,50,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
83,Male,2.21,Mitt Romney,1,7,6,1,0,100,Republican,100,0,1,Republican,Winner,2012
52,Male,0.304,Didn't Vote,0,5,6,3,40,30,Republican,30,40,0,NA,Didn't Vote,2012
28,Male,0.585,Mitt Romney,1,2,7,1,15,15,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
69,Female,0.745,Herman Cain,1,7,5,1,0,70,Republican,70,0,1,Republican,Loser,2012
70,Male,0.311,Didn't Vote,0,3,6,2,60,15,Democrat,60,15,0,NA,Didn't Vote,2012
81,Male,0.387,Barack Obama,1,3,7,2,70,30,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
54,Male,0.693,Didn't Vote,0,4,4,2,50,75,Independent,NA,NA,0,NA,Didn't Vote,2012
52,Female,0.218,Didn't Vote,0,4,6,2,60,50,Independent,NA,NA,0,NA,Didn't Vote,2012
41,Female,0.376,Didn't Vote,0,6,6,1,50,50,Republican,50,50,0,NA,Didn't Vote,2012
32,Male,0.213,Didn't Vote,0,3,7,3,85,10,Democrat,85,10,0,NA,Didn't Vote,2012
70,Male,0.397,Mitt Romney,1,6,4,2,40,50,Republican,50,40,1,Republican,Winner,2012
51,Male,0.996,Didn't Vote,0,4,6,2,50,30,Democrat,50,30,0,NA,Didn't Vote,2012
62,Female,0.329,Mitt Romney,1,6,5,1,0,60,Other,NA,NA,1,Republican,Voted in Other Party Primary,2012
24,Female,0.603,Didn't Vote,0,5,6,1,30,70,Republican,70,30,0,NA,Didn't Vote,2012
60,Female,0.391,Mitt Romney,1,4,6,2,50,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
31,Female,2.923,Didn't Vote,0,3,3,3,60,50,Democrat,60,50,0,NA,Didn't Vote,2012
62,Male,0.281,Barack Obama,1,4,1,4,100,0,Democrat,100,0,1,Democrat,Winner,2012
63,Male,1.107,Didn't Vote,0,6,6,2,35,60,Independent,NA,NA,0,NA,Didn't Vote,2012
40,Female,0.189,Didn't Vote,0,6,6,1,15,60,Republican,60,15,0,NA,Didn't Vote,2012
66,Female,0.474,Rick Santorum,1,6,5,1,0,70,Republican,70,0,1,Republican,Loser,2012
70,Female,0.255,Someone Else,1,4,6,2,60,50,Democrat,60,50,1,Other/Third Party,Voted in Other Party Primary,2012
38,Female,0.456,Didn't Vote,0,2,6,3,70,10,Democrat,70,10,0,NA,Didn't Vote,2012
29,Female,1.136,Didn't Vote,0,6,7,1,30,70,Independent,NA,NA,0,NA,Didn't Vote,2012
82,Female,2.355,Rick Santorum,1,7,6,2,40,70,Republican,70,40,1,Republican,Loser,2012
26,Male,0.744,Someone Else,1,3,7,3,0,0,Independent,NA,NA,1,Other/Third Party,Voted in Other Party Primary,2012
56,Male,0.383,Didn't Vote,0,4,7,1,55,35,Independent,NA,NA,0,NA,Didn't Vote,2012
47,Male,0.343,Barack Obama,1,3,6,2,65,55,Democrat,65,55,1,Democrat,Winner,2012
59,Male,0.22,Didn't Vote,0,2,7,3,85,25,Democrat,85,25,0,NA,Didn't Vote,2012
64,Male,0.253,Jon Huntsman,1,3,7,2,85,30,Democrat,85,30,1,Republican,Voted in Other Party Primary,2012
42,Male,0.808,Didn't Vote,0,5,6,2,25,75,Republican,75,25,0,NA,Didn't Vote,2012
55,Female,0.866,Didn't Vote,0,7,5,1,40,85,Republican,85,40,0,NA,Didn't Vote,2012
53,Female,0.594,Didn't Vote,0,3,7,1,70,0,Democrat,70,0,0,NA,Didn't Vote,2012
67,Male,0.432,Someone Else,1,6,3,4,50,40,Democrat,50,40,1,Other/Third Party,Voted in Other Party Primary,2012
63,Male,0.222,Barack Obama,1,6,2,6,85,0,Democrat,85,0,1,Democrat,Winner,2012
64,Female,0.193,Didn't Vote,0,4,6,2,70,60,Democrat,70,60,0,NA,Didn't Vote,2012
35,Female,0.332,Didn't Vote,0,2,5,4,70,30,Democrat,70,30,0,NA,Didn't Vote,2012
57,Female,0.32,Barack Obama,1,6,6,2,60,30,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
34,Male,1.511,Rick Santorum,1,6,4,1,0,50,Republican,50,0,1,Republican,Loser,2012
46,Female,1.596,Barack Obama,1,6,1,7,100,0,Democrat,100,0,1,Democrat,Winner,2012
53,Male,0.276,Barack Obama,1,4,6,3,70,30,Democrat,70,30,1,Democrat,Winner,2012
58,Male,0.413,Didn't Vote,0,5,7,3,60,15,Republican,15,60,0,NA,Didn't Vote,2012
59,Male,0.568,Mitt Romney,1,4,4,2,60,60,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
67,Male,0.138,Barack Obama,1,4,6,2,60,50,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
80,Female,0.302,Mitt Romney,1,4,7,2,30,70,Republican,70,30,1,Republican,Winner,2012
58,Female,0.158,Didn't Vote,0,4,7,2,70,0,Democrat,70,0,0,NA,Didn't Vote,2012
23,Male,0.396,Didn't Vote,0,6,4,2,20,65,Republican,65,20,0,NA,Didn't Vote,2012
59,Male,0.032,Barack Obama,1,2,7,2,100,0,Democrat,100,0,1,Democrat,Winner,2012
72,Female,0.167,Barack Obama,1,6,2,6,85,15,Democrat,85,15,1,Democrat,Winner,2012
56,Male,0.35,Didn't Vote,0,2,6,2,85,30,Democrat,85,30,0,NA,Didn't Vote,2012
50,Female,0.626,Didn't Vote,0,4,7,2,50,40,Republican,40,50,0,NA,Didn't Vote,2012
58,Female,0.107,Didn't Vote,0,5,5,4,50,60,Republican,60,50,0,NA,Didn't Vote,2012
29,Female,1.397,Didn't Vote,0,5,6,2,15,65,Other,NA,NA,0,NA,Didn't Vote,2012
52,Male,0.101,Barack Obama,1,6,1,6,100,0,Democrat,100,0,1,Democrat,Winner,2012
64,Female,0.806,Barack Obama,1,4,6,4,85,70,Democrat,85,70,1,Democrat,Winner,2012
60,Male,0.289,Didn't Vote,0,5,6,5,70,60,Democrat,70,60,0,NA,Didn't Vote,2012
43,Male,0.419,Barack Obama,1,2,6,6,60,60,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
54,Female,0.219,Didn't Vote,0,6,6,2,30,70,Republican,70,30,0,NA,Didn't Vote,2012
61,Female,0.413,Didn't Vote,0,7,5,1,0,85,Other,NA,NA,0,NA,Didn't Vote,2012
47,Female,0.386,Didn't Vote,0,3,6,2,50,50,Independent,NA,NA,0,NA,Didn't Vote,2012
61,Male,0.139,Rick Santorum,1,6,6,2,30,60,Republican,60,30,1,Republican,Loser,2012
32,Male,0.355,Barack Obama,1,2,7,1,100,0,Democrat,100,0,1,Democrat,Winner,2012
68,Male,0.199,Barack Obama,1,6,2,6,80,40,Democrat,80,40,1,Democrat,Winner,2012
37,Male,0.42,Mitt Romney,1,5,5,3,25,60,Republican,60,25,1,Republican,Winner,2012
46,Male,0.17,Didn't Vote,0,3,7,2,75,40,Democrat,75,40,0,NA,Didn't Vote,2012
47,Male,1.089,Didn't Vote,0,2,7,2,60,50,Democrat,60,50,0,NA,Didn't Vote,2012
40,Male,0.518,Didn't Vote,0,4,7,1,45,45,Independent,NA,NA,0,NA,Didn't Vote,2012
56,Male,0.427,Mitt Romney,1,6,5,1,40,70,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
33,Female,0.952,Didn't Vote,0,4,4,4,-9,-9,Independent,NA,NA,0,NA,Didn't Vote,2012
62,Female,0.139,Barack Obama,1,6,7,2,100,0,Republican,0,100,1,Democrat,Voted in Other Party Primary,2012
23,Male,2.753,Didn't Vote,0,1,4,2,90,0,Democrat,90,0,0,NA,Didn't Vote,2012
22,Female,0.978,Didn't Vote,0,4,4,4,0,0,Independent,NA,NA,0,NA,Didn't Vote,2012
48,Female,0.541,Didn't Vote,0,4,3,4,50,50,Democrat,50,50,0,NA,Didn't Vote,2012
66,Male,0.289,Didn't Vote,0,4,6,3,60,30,Democrat,60,30,0,NA,Didn't Vote,2012
31,Male,0.205,Didn't Vote,0,4,7,2,65,60,Independent,NA,NA,0,NA,Didn't Vote,2012
23,Male,0.762,Didn't Vote,0,4,6,3,55,35,Independent,NA,NA,0,NA,Didn't Vote,2012
23,Female,0.757,Someone Else,1,7,6,2,30,75,Republican,75,30,1,Other/Third Party,Voted in Other Party Primary,2012
38,Male,0.589,Didn't Vote,0,1,6,2,90,40,Democrat,90,40,0,NA,Didn't Vote,2012
23,Female,0.844,Didn't Vote,0,2,6,2,100,0,Democrat,100,0,0,NA,Didn't Vote,2012
65,Male,1.232,Didn't Vote,0,3,6,2,40,30,Independent,NA,NA,0,NA,Didn't Vote,2012
53,Male,0.486,Mitt Romney,1,3,1,3,50,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
62,Female,3.396,Mitt Romney,1,4,5,1,50,100,Republican,100,50,1,Republican,Winner,2012
42,Female,1.834,Ron Paul,1,2,7,2,75,30,Democrat,75,30,1,Republican,Voted in Other Party Primary,2012
68,Male,0.342,Mitt Romney,1,5,6,1,0,60,Republican,60,0,1,Republican,Winner,2012
32,Female,0.938,Didn't Vote,0,1,4,1,100,30,Democrat,100,30,0,NA,Didn't Vote,2012
35,Male,0.351,Didn't Vote,0,4,5,3,50,50,Republican,50,50,0,NA,Didn't Vote,2012
62,Male,0.378,Didn't Vote,0,4,2,4,60,40,Independent,NA,NA,0,NA,Didn't Vote,2012
56,Male,0.345,Mitt Romney,1,6,6,4,50,50,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
47,Male,0.179,Didn't Vote,0,5,6,3,40,60,Republican,60,40,0,NA,Didn't Vote,2012
64,Male,0.218,Mitt Romney,1,6,7,1,30,60,Republican,60,30,1,Republican,Winner,2012
56,Male,0.126,Barack Obama,1,2,7,2,100,0,Democrat,100,0,1,Democrat,Winner,2012
41,Female,1.202,Didn't Vote,0,5,6,2,30,70,Republican,70,30,0,NA,Didn't Vote,2012
41,Male,0.255,Didn't Vote,0,3,7,2,70,0,Democrat,70,0,0,NA,Didn't Vote,2012
60,Male,0.182,Mitt Romney,1,6,5,1,0,0,Republican,0,0,1,Republican,Winner,2012
59,Male,0.369,Didn't Vote,0,6,6,1,50,50,Republican,50,50,0,NA,Didn't Vote,2012
41,Male,0.114,Didn't Vote,0,4,7,3,50,40,Democrat,50,40,0,NA,Didn't Vote,2012
79,Male,3.674,Didn't Vote,0,6,1,1,15,70,Republican,70,15,0,NA,Didn't Vote,2012
83,Male,2.327,Barack Obama,1,5,4,4,60,40,Democrat,60,40,1,Democrat,Winner,2012
58,Male,2.031,Didn't Vote,0,3,6,3,70,9,Democrat,70,9,0,NA,Didn't Vote,2012
65,Female,0.414,Barack Obama,1,4,7,2,50,40,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
47,Male,0.464,Didn't Vote,0,1,6,3,90,25,Democrat,90,25,0,NA,Didn't Vote,2012
63,Female,0.24,Didn't Vote,0,1,7,1,85,0,Democrat,85,0,0,NA,Didn't Vote,2012
66,Female,0.19,Mitt Romney,1,5,7,3,50,60,Republican,60,50,1,Republican,Winner,2012
71,Male,0.451,Didn't Vote,0,5,1,4,50,40,Democrat,50,40,0,NA,Didn't Vote,2012
75,Male,0.608,Mitt Romney,1,4,5,6,65,65,Democrat,65,65,1,Republican,Voted in Other Party Primary,2012
62,Male,1.36,Didn't Vote,0,3,6,2,65,40,Democrat,65,40,0,NA,Didn't Vote,2012
70,Female,0.198,Barack Obama,1,4,7,4,85,0,Democrat,85,0,1,Democrat,Winner,2012
55,Male,1.487,Didn't Vote,0,5,5,4,85,60,Independent,NA,NA,0,NA,Didn't Vote,2012
34,Female,1.41,Didn't Vote,0,1,1,1,0,0,Democrat,0,0,0,NA,Didn't Vote,2012
67,Female,1.925,Barack Obama,1,4,7,3,85,0,Democrat,85,0,1,Democrat,Winner,2012
68,Male,0.342,Didn't Vote,0,5,7,4,40,15,Independent,NA,NA,0,NA,Didn't Vote,2012
63,Male,0.287,Mitt Romney,1,5,6,1,50,50,Republican,50,50,1,Republican,Winner,2012
79,Male,0.551,Didn't Vote,0,4,6,3,70,40,Democrat,70,40,0,NA,Didn't Vote,2012
68,Male,0.278,Didn't Vote,0,3,6,2,70,30,Democrat,70,30,0,NA,Didn't Vote,2012
67,Male,0.348,Didn't Vote,0,1,7,2,70,0,Democrat,70,0,0,NA,Didn't Vote,2012
50,Male,1.35,Barack Obama,1,4,2,6,70,40,Democrat,70,40,1,Democrat,Winner,2012
71,Male,0.407,Didn't Vote,0,4,7,1,45,55,Independent,NA,NA,0,NA,Didn't Vote,2012
67,Male,1.289,Didn't Vote,0,4,6,3,70,30,Independent,NA,NA,0,NA,Didn't Vote,2012
67,Male,0.338,Barack Obama,1,2,6,2,70,0,Democrat,70,0,1,Democrat,Winner,2012
66,Male,0.43,Barack Obama,1,4,7,4,75,0,Democrat,75,0,1,Democrat,Winner,2012
44,Female,0.934,Rick Santorum,1,4,4,2,50,50,Democrat,50,50,1,Republican,Voted in Other Party Primary,2012
65,Male,1.112,Didn't Vote,0,7,4,1,0,100,Independent,NA,NA,0,NA,Didn't Vote,2012
41,Male,0.658,Didn't Vote,0,4,7,2,0,30,Independent,NA,NA,0,NA,Didn't Vote,2012
50,Male,0.367,Mitt Romney,1,6,6,1,10,75,Republican,75,10,1,Republican,Winner,2012
68,Female,0.465,Didn't Vote,0,3,6,3,60,15,Independent,NA,NA,0,NA,Didn't Vote,2012
73,Female,0.305,Didn't Vote,0,2,7,3,50,10,Independent,NA,NA,0,NA,Didn't Vote,2012
34,Female,0.57,Someone Else,1,5,4,2,0,30,Other,NA,NA,1,Other/Third Party,Voted in Other Party Primary,2012
50,Male,0.617,Mitt Romney,1,6,5,2,30,70,Republican,70,30,1,Republican,Winner,2012
39,Female,0.758,Barack Obama,1,4,7,2,85,0,Republican,0,85,1,Democrat,Voted in Other Party Primary,2012
62,Male,0.325,Didn't Vote,0,3,7,2,60,0,Independent,NA,NA,0,NA,Didn't Vote,2012
54,Female,0.724,Didn't Vote,0,4,5,3,60,15,Democrat,60,15,0,NA,Didn't Vote,2012
64,Male,0.8,Didn't Vote,0,3,7,2,40,5,Independent,NA,NA,0,NA,Didn't Vote,2012
67,Female,0.358,Ron Paul,1,5,6,1,30,70,Republican,70,30,1,Republican,Loser,2012
59,Male,0.263,Didn't Vote,0,2,7,1,100,0,Democrat,100,0,0,NA,Didn't Vote,2012
48,Male,1.386,Barack Obama,1,6,3,4,100,0,Democrat,100,0,1,Democrat,Winner,2012
70,Male,1.486,Barack Obama,1,4,3,4,85,60,Democrat,85,60,1,Democrat,Winner,2012
57,Male,0.829,Barack Obama,1,1,5,5,40,15,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
50,Female,0.373,Didn't Vote,0,5,6,2,49,51,Other,NA,NA,0,NA,Didn't Vote,2012
49,Male,0.248,Didn't Vote,0,5,5,2,25,65,Republican,65,25,0,NA,Didn't Vote,2012
26,Male,0.462,Barack Obama,1,4,7,3,40,0,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
44,Female,0.31,Didn't Vote,0,6,1,6,85,0,Democrat,85,0,0,NA,Didn't Vote,2012
54,Female,1.002,Herman Cain,1,4,6,2,35,60,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
54,Female,1.333,Didn't Vote,0,3,1,5,60,0,Independent,NA,NA,0,NA,Didn't Vote,2012
62,Male,0.097,Didn't Vote,0,2,7,1,100,15,Democrat,100,15,0,NA,Didn't Vote,2012
48,Male,0.652,Didn't Vote,0,3,5,4,65,15,Democrat,65,15,0,NA,Didn't Vote,2012
70,Female,0.35,Herman Cain,1,6,5,1,0,60,Republican,60,0,1,Republican,Loser,2012
70,Female,2.942,Mitt Romney,1,5,6,1,60,70,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
20,Male,0.407,Didn't Vote,0,4,6,2,60,50,Independent,NA,NA,0,NA,Didn't Vote,2012
71,Female,0.445,Barack Obama,1,4,3,3,60,50,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
76,Female,0.206,Didn't Vote,0,4,5,2,50,70,Republican,70,50,0,NA,Didn't Vote,2012
62,Male,0.175,Didn't Vote,0,5,7,5,100,0,Republican,0,100,0,NA,Didn't Vote,2012
51,Female,0.257,Didn't Vote,0,3,3,3,40,0,Democrat,40,0,0,NA,Didn't Vote,2012
65,Female,1.564,Didn't Vote,0,5,6,2,40,70,Republican,70,40,0,NA,Didn't Vote,2012
36,Male,0.459,Barack Obama,1,2,7,5,45,10,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
35,Male,1.329,Didn't Vote,0,5,4,3,30,60,Republican,60,30,0,NA,Didn't Vote,2012
80,Female,1.653,Mitt Romney,1,6,6,1,15,85,Republican,85,15,1,Republican,Winner,2012
62,Female,0.431,Barack Obama,1,3,7,2,60,0,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
40,Female,0.436,Rick Santorum,1,3,6,2,70,30,Democrat,70,30,1,Republican,Voted in Other Party Primary,2012
72,Male,0.469,Didn't Vote,0,-9,-9,-9,-9,-9,Other,NA,NA,0,NA,Didn't Vote,2012
65,Female,0.747,Barack Obama,1,4,7,4,85,50,Democrat,85,50,1,Democrat,Winner,2012
54,Female,0.4,Didn't Vote,0,4,5,1,100,50,Democrat,100,50,0,NA,Didn't Vote,2012
70,Male,0.357,Didn't Vote,0,5,6,2,49,60,Independent,NA,NA,0,NA,Didn't Vote,2012
64,Female,0.206,Barack Obama,1,5,2,4,85,60,Democrat,85,60,1,Democrat,Winner,2012
60,Female,0.159,Barack Obama,1,3,7,2,85,10,Democrat,85,10,1,Democrat,Winner,2012
65,Female,0.32,Someone Else,1,5,5,1,10,80,Republican,80,10,1,Other/Third Party,Voted in Other Party Primary,2012
61,Female,0.48,Barack Obama,1,3,7,3,85,0,Democrat,85,0,1,Democrat,Winner,2012
45,Male,0.154,Barack Obama,1,2,7,2,85,0,Democrat,85,0,1,Democrat,Winner,2012
45,Male,0.783,Didn't Vote,0,4,2,2,30,30,Independent,NA,NA,0,NA,Didn't Vote,2012
58,Female,0.544,Ron Paul,1,4,5,1,30,15,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
54,Female,0.341,Didn't Vote,0,6,6,1,40,70,Republican,70,40,0,NA,Didn't Vote,2012
70,Female,1.028,Didn't Vote,0,4,7,4,70,50,Democrat,70,50,0,NA,Didn't Vote,2012
66,Female,0.632,Didn't Vote,0,2,7,2,85,0,Democrat,85,0,0,NA,Didn't Vote,2012
80,Female,2.332,Mitt Romney,1,6,6,1,0,100,Republican,100,0,1,Republican,Winner,2012
59,Male,0.221,Barack Obama,1,5,7,5,65,40,Democrat,65,40,1,Democrat,Winner,2012
19,Male,0.36,Didn't Vote,0,4,7,2,60,40,Democrat,60,40,0,NA,Didn't Vote,2012
37,Male,0.353,Didn't Vote,0,2,7,2,90,10,Democrat,90,10,0,NA,Didn't Vote,2012
61,Male,0.451,Didn't Vote,0,6,6,1,0,6,Other,NA,NA,0,NA,Didn't Vote,2012
58,Male,0.371,Barack Obama,1,2,7,2,90,0,Democrat,90,0,1,Democrat,Winner,2012
33,Female,1.495,Didn't Vote,0,4,5,3,50,40,Democrat,50,40,0,NA,Didn't Vote,2012
45,Male,0.762,Barack Obama,1,2,1,4,100,0,Democrat,100,0,1,Democrat,Winner,2012
23,Female,0.824,Didn't Vote,0,6,6,2,0,90,Republican,90,0,0,NA,Didn't Vote,2012
71,Male,0.26,Mitt Romney,1,4,5,1,10,70,Republican,70,10,1,Republican,Winner,2012
33,Female,0.358,Newt Gingrich,1,6,6,1,40,60,Republican,60,40,1,Republican,Loser,2012
61,Female,0.72,Didn't Vote,0,6,7,1,15,100,Republican,100,15,0,NA,Didn't Vote,2012
58,Female,0.147,Didn't Vote,0,4,-9,-9,50,50,NA,NA,NA,0,NA,NA,2012
76,Male,0.23,Didn't Vote,0,4,3,4,85,40,Democrat,85,40,0,NA,Didn't Vote,2012
31,Male,1.906,Barack Obama,1,4,6,3,85,60,Democrat,85,60,1,Democrat,Winner,2012
63,Male,0.162,Barack Obama,1,4,7,4,85,15,Independent,NA,NA,1,Democrat,Voted in Other Party Primary,2012
44,Female,0.304,Didn't Vote,0,6,4,1,0,40,Democrat,0,40,0,NA,Didn't Vote,2012
41,Female,0.504,Didn't Vote,0,2,7,3,85,15,Democrat,85,15,0,NA,Didn't Vote,2012
68,Male,1.019,Mitt Romney,1,7,4,1,0,70,Republican,70,0,1,Republican,Winner,2012
62,Female,0.602,Didn't Vote,0,4,3,4,50,60,Democrat,50,60,0,NA,Didn't Vote,2012
52,Male,0.721,Mitt Romney,1,5,5,1,0,60,Republican,60,0,1,Republican,Winner,2012
47,Male,0.465,Barack Obama,1,4,3,4,70,0,Democrat,70,0,1,Democrat,Winner,2012
29,Female,4.146,Didn't Vote,0,4,7,3,60,40,Democrat,60,40,0,NA,Didn't Vote,2012
41,Male,0.761,Didn't Vote,0,5,7,1,50,50,Republican,50,50,0,NA,Didn't Vote,2012
58,Female,0.509,Barack Obama,1,3,6,2,60,30,Democrat,60,30,1,Democrat,Winner,2012
61,Female,2.216,Didn't Vote,0,6,6,6,0,50,Republican,50,0,0,NA,Didn't Vote,2012
40,Male,1.336,Didn't Vote,0,4,6,4,60,50,Independent,NA,NA,0,NA,Didn't Vote,2012
60,Male,0.231,Newt Gingrich,1,5,4,1,0,70,Independent,NA,NA,1,Republican,Voted in Other Party Primary,2012
65,Male,0.475,Mitt Romney,1,6,6,1,25,90,Republican,90,25,1,Republican,Winner,2012
56,Male,2.06,Barack Obama,1,2,4,3,100,50,Democrat,100,50,1,Democrat,Winner,2012
45,Male,1.194,Barack Obama,1,4,5,4,100,50,Democrat,100,50,1,Democrat,Winner,2012
59,Male,0.518,Barack Obama,1,3,6,2,85,0,Democrat,85,0,1,Democrat,Winner,2012
64,Male,0.583,Didn't Vote,0,4,7,2,85,50,Democrat,85,50,0,NA,Didn't Vote,2012
86,Male,1.004,Mitt Romney,1,4,7,1,15,15,Republican,15,15,1,Republican,Winner,2012
44,Male,0.702,Barack Obama,1,1,7,3,80,5,Democrat,80,5,1,Democrat,Winner,2012
31,Female,1.12,Didn't Vote,0,6,6,2,30,85,Republican,85,30,0,NA,Didn't Vote,2012
